hours;seasons;monthArray;weekdays;daysOfYear;redDays;wind_speed;air_temperature;relative_humidity;wind_from_direction;air_pressure_at_sea_level;clouds;precipitation;NOxHjortnes;NOxBygdoyAlle;NOxE6Alna;NOxKirkeveien;NOxManglerud;NOxSmestad;NOxBrynSkole
18;1;1;4;25;0;2.1;-2.9;82.0;77.0;1008.0;8.0;0.154;123.669658;82.406834;72.51944;22.817755;11.304681;73.193016;22.279091
19;1;1;4;25;0;0.6;-3.2;77.0;57.0;1007.9;8.0;0.154;101.829457;50.57936;63.320314;11.997947;14.212612;59.268635;7.525517
20;1;1;4;25;0;2.5;-3.3;73.0;79.0;1007.5;8.0;0.154;71.403158;42.003785;28.531041;10.702583;19.445252;35.196512;6.314706
21;1;1;4;25;0;4.0;-3.8;70.0;77.0;1007.2;8.0;0.154;43.120599;44.262984;24.373997;13.255055;2.20716;49.113008;5.479482
22;1;1;4;25;0;3.1;-4.4;71.0;92.0;1006.9;8.0;0.154;48.785699;48.553258;37.615495;13.632907;5.502524;32.361409;5.432639
23;1;1;4;25;0;3.0;-4.8;77.0;56.0;1006.0;8.0;0.154;32.597555;39.301885;32.481566;18.567052;22.165401;24.245734;16.139909
0;1;1;5;26;0;3.2;-5.2;82.0;42.0;1005.5;8.0;0.029;28.311052;32.759482;31.530226;9.944193;14.612461;20.988955;12.958057
1;1;1;5;26;0;2.6;-4.7;79.0;73.0;1005.1;8.0;0.029;23.048516;34.116023;14.81758;11.212558;12.677533;10.444543;9.984657
2;1;1;5;26;0;2.5;-4.9;82.0;43.0;1005.0;8.0;0.029;19.932163;42.016486;17.085074;10.682391;33.604751;10.963294;9.539295
3;1;1;5;26;0;2.5;-5.2;85.0;26.0;1005.0;8.0;0.029;23.060472;43.823774;14.567478;13.35325;23.726388;10.745272;10.640326
4;1;1;5;26;0;2.9;-5.2;83.0;42.0;1004.6;8.0;0.029;18.187417;43.148899;16.622364;10.943854;30.704568;15.165342;8.727147
5;1;1;5;26;0;3.2;-5.5;83.0;29.0;1004.6;8.0;0.029;37.514945;65.262306;25.013675;13.113879;56.28486;28.064477;12.169765
6;1;1;5;26;0;3.1;-5.3;80.0;39.0;1004.6;8.0;0.029;50.988712;46.086031;40.413965;26.459192;57.645137;56.843095;17.68218
7;1;1;5;26;0;2.1;-5.1;80.0;60.0;1004.8;8.0;0.029;63.682817;87.37375;63.879824;30.477757;75.283023;66.872973;8.708024
8;1;1;5;26;0;2.2;-5.4;83.0;27.0;1004.7;8.0;0.029;92.188536;124.145808;113.110974;39.893951;171.98691;79.809192;15.363047
9;1;1;5;26;0;2.9;-5.3;82.0;31.0;1005.0;8.0;0.029;116.206927;95.494907;111.311025;47.274196;124.321566;101.556214;23.812884
10;1;1;5;26;0;2.2;-4.7;80.0;17.0;1005.0;8.0;0.029;115.240594;75.644023;68.522732;37.640257;148.940161;102.968682;27.972684
11;1;1;5;26;0;1.8;-4.2;78.0;41.0;1004.7;8.0;0.029;109.979431;91.659675;48.744433;54.195946;219.879897;78.568556;37.873671
12;1;1;5;26;0;2.4;-4.2;80.0;18.0;1004.1;8.0;0.029;123.654557;117.147139;45.719391;30.481037;218.338654;88.39824;36.168273
13;1;1;5;26;0;2.8;-4.1;79.0;35.0;1003.9;8.0;0.029;132.059523;122.558885;47.91024;36.985884;210.013669;65.296191;41.476614
14;1;1;5;26;0;3.4;-4.1;78.0;45.0;1003.7;8.0;0.029;128.946035;84.442168;48.45637;40.85384;87.331575;96.999968;31.052116
15;1;1;5;26;0;2.8;-4.3;80.0;34.0;1003.8;8.0;0.029;114.117464;94.139853;46.433916;42.723024;46.244276;81.00939;32.102518
16;1;1;5;26;0;3.0;-4.4;81.0;41.0;1003.3;8.0;0.029;117.836936;85.795614;65.771391;22.164792;21.436614;74.492336;41.064056
17;1;1;5;26;0;2.2;-4.2;81.0;44.0;1003.3;8.0;0.029;104.764099;74.5206;59.865836;20.674552;30.743834;51.17343;40.153826
18;1;1;5;26;0;2.7;-4.1;80.0;56.0;1003.1;8.0;0.029;70.60098;53.324943;21.988296;13.23872;46.061023;36.318811;19.005099
19;1;1;5;26;0;3.3;-4.3;81.0;50.0;1002.7;8.0;0.029;43.269873;42.503397;20.632154;9.13253;50.523252;27.362017;14.079596
20;1;1;5;26;0;2.7;-4.3;81.0;48.0;1002.5;8.0;0.029;30.387767;31.00642;19.51541;9.835496;24.355421;20.937734;14.164006
21;1;1;5;26;0;3.5;-4.3;80.0;49.0;1002.2;8.0;0.029;32.542279;33.263652;19.749994;11.470258;34.051702;23.250479;12.337632
22;1;1;5;26;0;4.4;-4.4;81.0;46.0;1002.0;8.0;0.029;27.275488;32.364358;14.529595;11.710472;27.656932;27.921414;11.387388
23;1;1;5;26;0;3.5;-4.4;81.0;49.0;1001.9;8.0;0.029;18.688009;25.378235;7.515299;6.379058;9.047165;16.140818;8.828876
0;1;1;6;27;1;3.9;-4.6;81.0;49.0;1001.6;7.7;0.142;15.568736;19.970764;6.544302;6.510714;4.202258;13.628366;5.739269
1;1;1;6;27;1;4.1;-4.7;81.0;48.0;1001.1;7.7;0.142;12.644538;17.494254;4.52771;7.048382;2.653246;8.007659;4.437017
2;1;1;6;27;1;5.3;-5.0;80.0;44.0;1000.5;7.7;0.142;7.962107;13.890917;4.615984;4.713146;2.073639;4.572717;3.310622
3;1;1;6;27;1;5.9;-5.3;80.0;42.0;999.8;7.7;0.142;5.623394;12.316509;5.578009;6.434266;2.65744;3.917309;3.733541
4;1;1;6;27;1;5.2;-5.6;79.0;40.0;999.3;7.7;0.142;3.675191;9.840684;3.675739;2.098097;2.077795;5.714958;2.815783
5;1;1;6;27;1;5.4;-5.9;78.0;39.0;999.2;7.7;0.142;5.633966;10.74578;2.669708;2.417819;2.661634;5.372115;4.484366
6;1;1;6;27;1;5.3;-6.2;77.0;40.0;998.8;7.7;0.142;7.202169;15.031334;6.727816;5.750705;5.184782;8.204855;4.513961
7;1;1;6;27;1;5.3;-6.4;77.0;43.0;998.6;7.7;0.142;11.310339;19.767217;8.453968;6.711559;4.217296;11.352541;5.452706
8;1;1;6;27;1;6.2;-6.5;79.0;40.0;998.7;7.7;0.142;35.347617;26.530809;8.087511;9.542156;15.661886;16.227854;7.637223
9;1;1;6;27;1;5.1;-6.6;82.0;36.0;998.6;7.7;0.142;35.158706;33.969802;9.948688;12.853056;34.671129;13.9346;7.388228
10;1;1;6;27;1;6.8;-6.5;79.0;33.0;998.0;7.7;0.142;37.705322;51.773225;10.607864;14.236223;57.754626;19.843542;7.657207
11;1;1;6;27;1;7.1;-6.3;77.0;27.0;997.4;7.7;0.142;61.355739;58.985076;18.172233;16.993293;52.521651;23.914605;9.702023
12;1;1;6;27;1;7.1;-6.2;76.0;30.0;996.9;7.7;0.142;80.122762;68.44935;22.169264;17.765151;62.223656;22.162622;13.230998
13;1;1;6;27;1;6.5;-6.2;75.0;26.0;996.5;7.7;0.142;87.947807;61.015438;24.347846;21.09407;60.869916;16.701772;12.424738
14;1;1;6;27;1;7.0;-6.5;79.0;26.0;995.9;7.7;0.142;73.690212;49.977602;19.480607;21.95663;77.16809;30.735468;11.493856
15;1;1;6;27;1;7.2;-6.7;80.0;31.0;995.7;7.7;0.142;70.962137;60.567381;19.277701;18.379993;76.97866;48.576186;13.093013
16;1;1;6;27;1;8.3;-6.6;80.0;38.0;995.8;7.7;0.142;51.621206;54.035909;20.677781;20.86839;57.972106;23.811532;14.605894
17;1;1;6;27;1;7.0;-6.6;79.0;31.0;995.6;7.7;0.142;50.260183;38.044249;17.705301;14.264273;60.497992;19.716024;13.048739
18;1;1;6;27;1;7.7;-6.5;81.0;34.0;995.6;7.7;0.142;51.63547;38.497034;16.515777;16.206687;52.15984;16.248141;13.081796
19;1;1;6;27;1;7.3;-6.3;81.0;31.0;995.5;7.7;0.142;50.469805;41.202141;17.156876;11.93741;63.998184;19.779948;14.148828
20;1;1;6;27;1;7.0;-6.5;83.0;34.0;995.3;7.7;0.142;34.643486;44.132228;18.771888;12.705701;49.063039;28.97991;17.803077
21;1;1;6;27;1;7.3;-6.4;83.0;34.0;995.1;7.7;0.142;26.439696;33.549104;17.804615;9.124494;25.589904;18.514;14.246689
22;1;1;6;27;1;6.2;-6.2;81.0;40.0;995.1;7.7;0.142;21.363085;31.975162;12.854671;7.615736;26.950963;11.150611;10.460611
23;1;1;6;27;1;6.2;-6.1;80.0;33.0;994.9;7.7;0.142;15.308579;20.717966;10.797911;4.605853;21.7149;11.948875;8.411291
0;1;1;0;28;0;7.7;-5.9;79.0;23.0;994.3;8.0;0.254;6.712017;19.14475;12.79975;3.317186;13.761904;4.409661;8.386322
1;1;1;0;28;0;8.4;-5.7;78.0;27.0;994.2;8.0;0.254;5.935298;31.982866;31.539382;3.845481;21.914403;7.208921;9.499301
2;1;1;0;28;0;7.0;-5.5;77.0;36.0;994.1;8.0;0.254;6.136122;17.5749;10.862108;2.94519;19.394424;4.782837;8.525497
3;1;1;0;28;0;7.5;-5.3;76.0;26.0;993.6;8.0;0.254;8.68331;20.05482;12.525948;4.172963;31.040749;5.070019;10.214627
4;1;1;0;28;0;6.9;-5.1;77.0;29.0;993.5;8.0;0.254;25.309354;33.116288;34.36031;5.587867;67.916637;9.261288;14.296835
5;1;1;0;28;0;5.5;-5.1;81.0;23.0;993.4;8.0;0.254;147.921934;79.271251;85.693926;9.745313;171.944577;73.3762;42.655251
6;1;1;0;28;0;5.4;-4.9;80.0;13.0;993.4;8.0;0.254;172.181439;116.642198;105.876563;32.770586;272.874093;70.050554;43.901329
7;1;1;0;28;0;4.9;-4.8;81.0;17.0;993.4;8.0;0.254;207.589829;176.29598;124.00905;34.541152;282.395363;160.51938;39.399072
8;1;1;0;28;0;5.1;-4.8;79.0;19.0;993.5;8.0;0.254;230.680262;168.188275;92.048712;35.187302;271.149282;142.547956;29.951693
9;1;1;0;28;0;5.5;-4.6;76.0;17.0;993.5;8.0;0.254;198.228959;133.520335;84.051972;28.687013;211.183445;100.156369;26.308307
10;1;1;0;28;0;4.9;-4.4;79.0;15.0;993.6;8.0;0.254;196.090551;133.068123;77.232922;31.223306;190.034864;117.723309;32.953025
11;1;1;0;28;0;5.7;-4.1;77.0;14.0;993.5;8.0;0.254;183.976795;138.017694;105.204189;25.525324;244.200524;106.42003;36.905084
12;1;1;0;28;0;4.4;-4.0;77.0;13.0;993.4;8.0;0.254;184.380438;147.017937;89.237836;23.443736;303.22273;119.021835;41.050833
13;1;1;0;28;0;4.9;-4.0;77.0;18.0;993.3;8.0;0.254;251.877447;156.467466;85.716463;37.873868;302.458246;114.435025;46.337167
14;1;1;0;28;0;5.3;-4.1;78.0;13.0;993.3;8.0;0.254;299.622731;193.821329;90.85582;27.110409;259.567137;113.763002;59.885613
15;1;1;0;28;0;5.5;-4.3;81.0;10.0;993.6;8.0;0.254;309.225345;122.256481;91.102022;35.668268;261.713233;87.954466;57.682459
16;1;1;0;28;0;6.0;-4.4;78.0;14.0;993.9;8.0;0.254;254.074895;149.032497;115.560652;26.702014;199.015209;67.559431;48.623178
17;1;1;0;28;0;3.0;-4.5;77.0;22.0;994.3;8.0;0.254;176.421563;129.903795;111.392495;29.809887;225.428312;101.793045;57.091061
18;1;1;0;28;0;1.9;-4.7;75.0;8.0;994.2;8.0;0.254;177.803234;96.151765;195.884309;30.084377;257.667877;166.422923;67.722258
19;1;1;0;28;0;1.6;-5.3;76.0;359.0;994.4;8.0;0.254;161.967423;99.301287;238.286381;55.235991;203.506716;139.953168;83.450852
20;1;1;0;28;0;1.0;-6.9;81.0;21.0;994.6;8.0;0.254;176.457999;154.870996;256.97861;46.310852;218.078204;114.97861;169.844608
21;1;1;0;28;0;0.7;-7.6;86.0;46.0;994.7;8.0;0.254;142.227869;131.921006;194.429967;112.259033;161.193689;129.240979;221.788711
22;1;1;0;28;0;2.5;-6.9;80.0;41.0;994.9;8.0;0.254;174.329836;113.922223;228.597312;53.185332;76.925624;128.672471;141.250627
23;1;1;0;28;0;1.4;-8.3;83.0;22.0;995.0;8.0;0.254;180.212474;81.303329;239.903023;60.330311;49.937855;78.433062;120.827916
0;1;1;1;29;0;1.5;-9.2;83.0;16.0;995.1;3.0;0.0;92.358301;52.511372;261.402005;46.375789;120.434579;79.933024;91.086503
1;1;1;1;29;0;0.7;-9.2;85.0;8.0;995.6;3.0;0.0;82.190596;51.838217;177.596985;38.814762;48.974166;68.419783;117.201896
2;1;1;1;29;0;2.1;-10.2;82.0;17.0;995.6;3.0;0.0;79.067613;43.068028;139.535875;36.626361;80.051169;49.602907;138.510496
3;1;1;1;29;0;3.2;-11.1;84.0;38.0;995.8;3.0;0.0;86.708829;41.720635;169.926988;29.374102;48.78721;49.25954;111.495336
4;1;1;1;29;0;0.8;-10.8;79.0;35.0;996.4;3.0;0.0;180.469705;54.991791;253.588285;35.367662;110.553241;58.685804;145.61234
5;1;1;1;29;0;2.4;-11.4;83.0;19.0;996.5;3.0;0.0;378.368041;92.774607;547.660615;73.437955;73.072935;95.665003;223.046857
6;1;1;1;29;0;1.7;-11.4;81.0;15.0;996.7;3.0;0.0;393.068856;141.123281;476.639059;173.699558;383.852135;181.986241;423.553485
7;1;1;1;29;0;2.2;-12.2;82.0;19.0;997.0;3.0;0.0;457.295263;160.459562;642.366531;155.87977;245.178999;275.065542;564.256995
8;1;1;1;29;0;1.3;-12.0;82.0;13.0;997.5;3.0;0.0;435.002442;222.29226;652.885001;143.635259;215.080813;276.170658;492.6044
9;1;1;1;29;0;1.4;-11.4;80.0;56.0;998.0;3.0;0.0;324.418095;198.002621;706.570132;111.350424;614.669325;219.400413;522.218418
10;1;1;1;29;0;1.6;-9.9;74.0;83.0;998.2;3.0;0.0;338.923332;187.205445;238.945986;117.633129;659.954189;361.722371;350.126101
11;1;1;1;29;0;0.3;-8.1;69.0;103.0;998.1;3.0;0.0;359.694696;229.91818;163.619169;88.909354;441.816936;284.186954;157.82142
12;1;1;1;29;0;1.0;-7.0;69.0;104.0;998.3;3.0;0.0;303.71885;209.903028;91.060816;124.768263;431.537085;283.003713;80.445452
13;1;1;1;29;0;1.2;-6.2;63.0;181.0;998.5;3.0;0.0;380.292275;173.029164;197.384359;117.945451;499.939604;325.198788;87.198889
14;1;1;1;29;0;1.3;-7.8;73.0;122.0;999.0;3.0;0.0;336.844197;174.598907;182.474471;116.969675;435.066754;268.861301;123.199635
15;1;1;1;29;0;0.6;-8.0;78.0;74.0;999.2;3.0;0.0;320.218811;182.237746;187.926982;144.696651;333.468437;275.551452;157.110163
16;1;1;1;29;0;2.5;-9.0;80.0;20.0;999.1;3.0;0.0;337.273025;173.467212;234.062492;197.03469;382.833254;228.210123;191.638009
17;1;1;1;29;0;3.3;-10.1;81.0;35.0;999.8;3.0;0.0;287.355689;115.473663;305.709128;138.445272;331.357139;167.988678;254.617465
18;1;1;1;29;0;3.1;-10.7;81.0;37.0;1000.2;3.0;0.0;214.521637;110.30305;325.341925;89.069964;265.692905;151.309802;276.575905
19;1;1;1;29;0;1.3;-11.4;80.0;30.0;1000.6;3.0;0.0;185.942249;103.110192;390.071544;56.669188;325.942162;108.670185;313.887275
20;1;1;1;29;0;3.9;-11.7;80.0;36.0;1000.8;3.0;0.0;160.885881;113.222634;197.137835;55.492369;515.032248;108.375777;197.783963
21;1;1;1;29;0;1.7;-12.9;83.0;32.0;1001.4;3.0;0.0;159.134686;100.636886;105.975102;60.057886;444.703643;88.804328;120.758859
22;1;1;1;29;0;0.6;-12.9;82.0;11.0;1001.7;3.0;0.0;104.107645;97.49032;90.964221;31.093183;372.815696;60.780935;109.922786
23;1;1;1;29;0;2.9;-12.6;81.0;30.0;1001.9;3.0;0.0;82.962462;90.524054;91.048875;33.539478;235.429303;46.406985;99.469226
0;1;1;2;30;0;2.2;-12.5;81.0;22.0;1002.0;7.7;0.0;64.557932;58.617284;65.271825;18.441549;158.0879;36.984612;75.550195
1;1;1;2;30;0;1.5;-13.3;82.0;72.0;1002.2;7.7;0.0;48.894387;51.428728;27.222616;22.417344;148.182973;40.494995;43.007826
2;1;1;2;30;0;0.9;-13.1;82.0;313.0;1002.6;7.7;0.0;45.571159;46.487568;26.399988;27.655517;108.928643;50.694212;23.169226
3;1;1;2;30;0;2.3;-13.5;81.0;59.0;1002.8;7.7;0.0;36.370487;35.031591;35.497164;24.166616;56.843364;45.299075;27.118858
4;1;1;2;30;0;2.0;-12.4;80.0;65.0;1003.1;7.7;0.0;80.45762;48.063955;79.575397;23.384405;140.428687;55.520296;20.322874
5;1;1;2;30;0;1.2;-12.5;82.0;40.0;1003.2;7.7;0.0;202.721023;97.487462;171.708883;35.916844;202.248767;166.091212;29.909336
6;1;1;2;30;0;3.3;-11.3;82.0;27.0;1003.3;7.7;0.0;293.841458;152.073066;163.702024;38.887636;292.648007;305.408295;47.148771
9;1;1;2;30;0;2.4;-9.4;79.0;45.0;1004.9;7.7;0.0;321.325533;183.783692;180.901423;87.134866;259.244967;257.565305;49.847152
10;1;1;2;30;0;2.3;-8.8;77.0;50.0;1005.4;7.7;0.0;278.232102;208.517154;176.717267;99.679463;247.979539;299.783042;70.324582
11;1;1;2;30;0;1.3;-8.7;75.0;96.0;1005.9;7.7;0.0;279.2282;204.719867;171.233494;87.584184;279.680271;253.099719;59.703467
12;1;1;2;30;0;3.4;-8.1;75.0;39.0;1005.6;7.7;0.0;341.761071;171.263701;148.469372;83.286262;262.776397;248.430784;62.579826
13;1;1;2;30;0;1.5;-8.0;75.0;53.0;1006.0;7.7;0.0;257.702485;150.162231;207.498488;62.88237;158.570882;232.621446;65.056819
14;1;1;2;30;0;2.0;-9.2;77.0;119.0;1006.3;7.7;0.0;280.649036;175.123991;179.817689;70.251895;258.131245;256.944995;82.321698
15;1;1;2;30;0;3.2;-8.7;77.0;50.0;1006.2;7.7;0.0;263.417359;229.077677;144.565384;73.764234;157.224271;249.758353;66.429833
16;1;1;2;30;0;3.2;-8.9;78.0;48.0;1006.6;7.7;0.0;245.596273;179.209865;122.476095;56.186708;264.569272;214.333865;65.050977
17;1;1;2;30;0;3.9;-9.0;78.0;33.0;1006.6;7.7;0.0;160.932265;104.164903;138.320791;59.632162;238.522534;128.789321;69.08032
18;1;1;2;30;0;3.8;-9.3;78.0;43.0;1007.4;7.7;0.0;159.571642;74.288331;73.805793;50.500869;176.49798;98.030687;53.420351
19;1;1;2;30;0;4.0;-9.6;81.0;43.0;1007.4;7.7;0.0;122.729145;69.58291;61.968605;50.071825;152.78027;99.351831;35.644948
20;1;1;2;30;0;3.7;-9.2;79.0;27.0;1007.9;7.7;0.0;113.721328;77.015314;54.109304;46.375467;146.175076;101.118541;27.110814
21;1;1;2;30;0;3.9;-8.8;79.0;37.0;1008.2;7.7;0.0;98.831359;67.813597;35.471495;35.877038;102.033907;70.846442;23.005313
22;1;1;2;30;0;4.4;-9.0;79.0;31.0;1008.4;7.7;0.0;78.254583;51.416986;28.465805;20.482684;51.666104;59.753675;14.415835
23;1;1;2;30;0;3.4;-8.7;80.0;30.0;1008.2;7.7;0.0;56.499774;35.018573;19.224445;15.179368;19.966732;31.632792;9.916906
0;1;1;3;31;0;4.0;-8.9;79.0;41.0;1008.5;8.0;0.046;30.429648;21.091526;17.673402;12.155202;14.912305;20.271572;10.560807
1;1;1;3;31;0;4.4;-8.5;81.0;34.0;1008.4;8.0;0.046;28.279081;26.050002;19.032236;10.57431;14.525793;16.69271;10.353022
2;1;1;3;31;0;4.2;-9.0;82.0;31.0;1008.6;8.0;0.046;14.167033;20.440685;21.010114;6.419009;36.508689;8.413706;10.492271
3;1;1;3;31;0;4.3;-8.6;81.0;30.0;1008.7;8.0;0.046;24.369617;22.251482;20.042517;9.678727;36.900958;16.413435;13.144073
4;1;1;3;31;0;3.5;-8.4;84.0;34.0;1008.5;8.0;0.046;43.985955;43.627297;33.603143;9.591103;73.864832;29.368813;11.333519
5;1;1;3;31;0;3.4;-8.2;87.0;30.0;1008.5;8.0;0.046;136.164814;67.029521;93.43282;21.651542;174.83353;44.610066;35.639133
6;1;1;3;31;0;5.6;-8.2;86.0;28.0;1008.5;8.0;0.046;188.931258;155.882461;121.389955;37.591071;243.709386;90.141929;57.486691
8;1;1;3;31;0;5.5;-8.3;83.0;28.0;1008.9;8.0;0.046;237.205654;203.606708;111.635467;52.892648;243.145871;90.774684;101.460449
10;1;1;3;31;0;5.4;-7.2;83.0;26.0;1009.1;8.0;0.046;178.782167;128.064914;112.314518;39.516385;163.392994;79.232923;37.175087
11;1;1;3;31;0;6.5;-6.8;83.0;37.0;1009.0;8.0;0.046;152.705427;122.008493;77.068824;39.598909;189.862575;83.235701;32.805221
12;1;1;3;31;0;6.6;-6.4;80.0;32.0;1008.6;8.0;0.046;177.041217;121.575954;77.814369;31.912903;194.346237;72.729589;32.873771
13;1;1;3;31;0;5.1;-6.2;82.0;17.0;1008.3;8.0;0.046;185.881238;140.942868;88.358661;40.238559;241.444877;84.423938;38.958626
14;1;1;3;31;0;5.6;-5.6;82.0;29.0;1008.1;8.0;0.046;231.015573;168.637159;75.866869;46.302382;134.817357;87.86738;34.007637
15;1;1;3;31;0;5.1;-5.2;81.0;30.0;1008.0;8.0;0.046;182.374943;135.579349;102.286189;37.053472;52.507841;66.640849;41.842524
16;1;1;3;31;0;5.4;-5.2;82.0;27.0;1008.0;8.0;0.046;144.521258;119.845323;78.472074;37.380044;91.043759;67.541567;34.03973
17;1;1;3;31;0;6.3;-5.2;81.0;20.0;1008.0;8.0;0.046;99.012521;99.383644;61.14241;27.396078;63.997535;53.637901;26.707172
18;1;1;3;31;0;5.6;-4.8;82.0;28.0;1007.8;8.0;0.046;72.729017;75.093758;60.556971;27.574142;33.057126;36.739003;23.662941
19;1;1;3;31;0;5.9;-4.5;83.0;33.0;1007.7;8.0;0.046;68.812604;71.057373;49.362416;27.772146;30.335469;35.389402;14.225471
20;1;1;3;31;0;5.1;-4.0;82.0;30.0;1007.8;8.0;0.046;57.439174;61.168439;34.456606;21.995267;29.365326;29.114077;15.73716
21;1;1;3;31;0;6.3;-3.7;81.0;32.0;1007.8;8.0;0.046;44.691171;50.828228;27.922841;17.217094;23.139864;25.054794;13.234249
22;1;1;3;31;0;5.2;-3.3;81.0;45.0;1008.2;8.0;0.046;28.017247;55.794072;15.758552;14.579323;7.181714;19.715607;7.490821
23;1;1;3;31;0;4.2;-3.3;84.0;39.0;1008.2;8.0;0.046;19.584593;27.668093;13.277435;13.615143;6.405361;10.817236;7.629296
0;1;2;4;32;0;4.9;-3.1;83.0;34.0;1008.1;8.0;0.337;21.945593;23.177726;11.455637;10.395106;7.186224;9.075259;7.44778
1;1;2;4;32;0;3.6;-3.1;86.0;39.0;1008.4;8.0;0.337;14.689627;22.064008;9.634108;6.871995;6.799149;7.092569;5.061165
2;1;2;4;32;0;4.2;-2.8;84.0;36.0;1008.5;8.0;0.337;11.751157;20.499857;10.293406;8.537023;7.190734;9.239257;4.956216
3;1;2;4;32;0;3.8;-2.6;83.0;40.0;1008.6;8.0;0.337;16.074969;18.034863;15.797361;8.063966;10.307833;11.657821;8.66781
4;1;2;4;32;0;4.7;-2.6;83.0;34.0;1008.6;8.0;0.337;34.13958;43.041573;25.461787;7.763722;27.442399;20.561928;16.00802
5;1;2;4;32;0;3.8;-2.6;83.0;27.0;1008.8;8.0;0.337;101.280659;89.444327;94.635002;15.833166;63.463088;25.21937;35.444455
6;1;2;4;32;0;4.2;-2.7;86.0;22.0;1009.0;8.0;0.337;137.8031;107.92678;65.880748;29.496966;65.998268;39.606599;56.768516
9;1;2;4;32;0;5.5;-2.9;86.0;32.0;1009.8;8.0;0.337;113.276035;108.652515;109.463408;44.241991;30.385699;41.337714;36.753454
11;1;2;4;32;0;5.5;-2.8;87.0;28.0;1009.2;8.0;0.337;138.207615;114.768145;63.94658;37.089057;147.809443;42.553486;47.046265
12;1;2;4;32;0;6.4;-2.6;87.0;31.0;1008.8;8.0;0.337;130.748792;137.538409;59.308372;35.477325;147.233565;47.350662;37.426052
13;1;2;4;32;0;5.9;-2.5;87.0;38.0;1008.1;8.0;0.337;121.327431;115.928704;58.732006;45.992347;86.499384;52.767242;38.680432
14;1;2;4;32;0;5.8;-2.2;83.0;42.0;1008.0;8.0;0.337;145.078489;178.58038;53.593061;41.050307;55.165119;56.177033;38.084775
15;1;2;4;32;0;5.3;-2.2;84.0;34.0;1007.8;8.0;0.337;126.824663;156.519922;48.614217;38.630097;42.716091;49.824996;40.552362
16;1;2;4;32;0;5.0;-2.5;88.0;35.0;1008.1;8.0;0.337;96.795199;146.174141;50.618144;39.788711;79.520035;50.298932;32.904068
17;1;2;4;32;0;5.2;-2.5;88.0;31.0;1007.8;8.0;0.337;62.252917;69.576844;46.544014;30.128135;122.55166;35.032035;27.589157
18;1;2;4;32;0;6.6;-2.8;90.0;30.0;1007.6;8.0;0.337;46.750008;68.915348;35.033591;25.264755;107.376628;18.122124;19.06728
19;1;2;4;32;0;6.6;-2.8;88.0;34.0;1007.2;8.0;0.337;39.883309;54.281071;53.991419;18.94328;61.251397;19.472769;13.474621
20;1;2;4;32;0;6.3;-2.8;88.0;29.0;1007.1;8.0;0.337;33.213186;53.167901;30.215231;14.600973;40.822818;17.382497;15.061704
21;1;2;4;32;0;7.5;-2.8;85.0;25.0;1006.4;8.0;0.337;28.898396;46.19444;24.244179;13.534399;29.543778;11.013107;12.77389
22;1;2;4;32;0;6.5;-3.0;86.0;23.0;1006.3;8.0;0.337;23.798817;55.449263;27.367293;10.124049;25.66182;7.440319;12.752626
23;1;2;4;32;0;6.5;-3.2;87.0;26.0;1006.4;8.0;0.337;14.382133;45.319336;19.205544;6.681246;21.196118;6.433716;8.640822
0;1;2;5;33;0;7.2;-3.1;84.0;21.0;1006.3;8.0;0.358;16.347706;27.2983;11.587556;5.25109;14.394981;6.392033;7.344266
1;1;2;5;33;0;7.2;-3.1;83.0;21.0;1006.3;8.0;0.358;12.426177;29.114067;10.662634;4.546614;14.017034;5.366509;8.3257
2;1;2;5;33;0;6.8;-3.1;83.0;20.0;1006.3;8.0;0.358;11.644497;27.097329;8.240698;4.111806;17.531662;5.79173;7.307735
3;1;2;5;33;0;6.9;-2.9;80.0;22.0;1006.1;8.0;0.358;7.33081;23.727574;9.889957;4.896399;15.791296;4.30028;7.444212
4;1;2;5;33;0;6.7;-3.2;83.0;24.0;1006.1;8.0;0.358;7.726604;25.092488;10.700785;4.558741;20.084193;8.746496;7.721188
5;1;2;5;33;0;6.6;-3.2;83.0;18.0;1006.4;8.0;0.358;24.996911;26.232061;12.130247;6.172521;27.296104;11.760857;19.833587
6;1;2;5;33;0;7.0;-3.1;80.0;24.0;1006.8;8.0;0.358;31.278604;42.254954;17.593546;6.09536;49.492622;25.067938;9.226896
7;1;2;5;33;0;5.6;-3.2;80.0;26.0;1007.3;8.0;0.358;49.724799;58.730644;19.750329;7.678812;48.335486;35.631408;11.133019
8;1;2;5;33;0;5.7;-3.6;84.0;19.0;1007.8;8.0;0.358;57.182836;60.323317;24.57975;11.993371;59.43824;43.521944;16.174584
9;1;2;5;33;0;5.9;-3.7;84.0;23.0;1008.2;8.0;0.358;70.722641;78.155062;24.603969;11.632653;80.464871;35.983904;17.17008
10;1;2;5;33;0;5.6;-3.5;80.0;22.0;1008.6;8.0;0.358;68.762595;86.064457;23.316495;26.354644;92.150128;74.526698;15.043283
11;1;2;5;33;0;4.9;-3.5;81.0;23.0;1008.8;8.0;0.358;99.173679;109.313151;28.419974;28.272223;106.948229;68.942346;21.568091
12;1;2;5;33;0;5.1;-3.5;81.0;20.0;1009.3;8.0;0.358;94.858861;121.285533;28.623244;28.718752;117.659407;91.271239;23.122919
